ANO,SG_UF_ESC,DEPENDENCIA,N_INSCRITOS,N_PARTICIPANTES_D1,N_PARTICIPANTES_D2,N_PARTICIPANTES_D1D2,PERC_PARTIC_D1,PERC_PARTIC_D2,PERC_PARTIC_D1D2,MEDIA_CH,MEDIA_LC,MEDIA_CN,MEDIA_MT,MEDIA_REDACAO,MEDIA_GERAL,MEDIA_COMP1,MEDIA_COMP2,MEDIA_COMP3,MEDIA_COMP4,MEDIA_COMP5,N_REDACOES,N_RED_SEM_PROBLEMAS,N_RED_ANULADA,N_RED_COPIA_TEXTO_MOTIVADOR,N_RED_EM_BRANCO,N_RED_FERE_DH,N_RED_FUGA_TEMA,N_RED_TIPO_TEXTUAL,N_RED_TEXTO_INSUFICIENTE,N_RED_PARTE_DESCONECTADA,PERC_RED_SEM_PROBLEMAS,PERC_RED_ANULADA,PERC_RED_COPIA_TEXTO_MOTIVADOR,PERC_RED_EM_BRANCO,PERC_RED_FERE_DH,PERC_RED_FUGA_TEMA,PERC_RED_TIPO_TEXTUAL,PERC_RED_TEXTO_INSUFICIENTE,PERC_RED_PARTE_DESCONECTADA
2017,PE,Federal,1574,1495,1473,1472,"94,98","93,58","93,52","569,91","548,16","560,96","600,09","636,05","583,72","134,25","132,83","131,3","130,68",107,1495,1462,0,0,1,0,29,0,3,0,"97,79",0,0,"0,07",0,"1,94",0,"0,2",0
2017,PE,Municipal,311,200,182,182,"64,31","58,52","58,52","458,34","456,28","457,9","449,72",415,"448,99","90,2","96,9","84,8","85,1",58,200,175,0,0,4,0,19,0,2,0,"87,5",0,0,2,0,"9,5",0,1,0
2017,PE,Privada,12208,11945,11845,11839,"97,85","97,03","96,98","564,75","543,76","550,29","590,41","646,69","579,84","136,37",135,"132,19","133,47","109,67",11945,11698,0,6,39,0,178,0,20,4,"97,93",0,"0,05","0,33",0,"1,49",0,"0,17","0,03"
2017,PI,Estadual,27348,23105,22304,22266,"84,49","81,56","81,42","473,5","466,05","474,91","470,34","470,73","472,68","103,74","103,7","94,38","97,15","71,75",23105,20999,8,66,189,0,1590,21,198,34,"90,89","0,03","0,29","0,82",0,"6,88","0,09","0,86","0,15"
2017,PI,Federal,1589,1561,1557,1557,"98,24","97,99","97,99","557,63","532,85","541,81","562,66","648,42","568,84","135,41","135,41","131,07","132,03","114,49",1561,1542,0,0,1,0,15,0,2,1,"98,78",0,0,"0,06",0,"0,96",0,"0,13","0,06"
2017,PI,Municipal,279,208,192,191,"74,55","68,82","68,46","458,19","452,19","466,92","459,05","399,23","448,97","90,29","91,44","81,92","82,69","52,88",208,175,0,1,3,0,25,0,3,1,"84,13",0,"0,48","1,44",0,"12,02",0,"1,44","0,48"
2017,PI,Privada,5237,5134,5108,5104,"98,03","97,54","97,46","573,2","544,33","560,98","595,27","694,07","594,16","141,34","145,51","140,35","143,39","123,48",5134,5055,0,5,8,0,61,0,4,1,"98,46",0,"0,1","0,16",0,"1,19",0,"0,08","0,02"
2017,PR,Estadual,80466,61757,57506,57447,"76,75","71,47","71,39","511,36","502,37","499,87","504,09","497,55","505,7","114,11","108,48","100,41","102,75","71,8",61757,58058,8,39,521,0,2826,36,205,64,"94,01","0,01","0,06","0,84",0,"4,58","0,06","0,33","0,1"
2017,PR,Federal,1306,1236,1221,1221,"94,64","93,49","93,49","598,2","574,47","589,76","638,31","639,34","608,67","141,2","130,61","132,07","133,46","101,99",1236,1230,0,0,1,0,5,0,0,0,"99,51",0,0,"0,08",0,"0,4",0,0,0
2017,PR,Municipal,302,150,130,129,"49,67","43,05","42,72","479,06","484,88","492,06","483,47","435,33","479,61","101,87","96,8","89,2","90,8","56,67",150,135,0,0,0,0,13,1,1,0,90,0,0,0,0,"8,67","0,67","0,67",0
2017,PR,Privada,17950,16404,15949,15939,"91,39","88,85","88,8","577,92","556,68","572,68","603,96","614,17","586,15","135,92","127,58","125,26","127,11","98,3",16404,16139,0,2,31,0,216,3,11,2,"98,38",0,"0,01","0,19",0,"1,32","0,02","0,07","0,01"
2017,RJ,Estadual,88160,68395,64189,64075,"77,58","72,81","72,68","502,83","498,01","489,86","498,74","505,55","501,37","114,46","109,23","101,61","103,84","76,4",68395,63804,11,62,777,0,3292,46,328,75,"93,29","0,02","0,09","1,14",0,"4,81","0,07","0,48","0,11"
2017,RJ,Federal,4967,4641,4581,4566,"93,44","92,23","91,93","607,27","576,88","590,17","648,79","686,47","622,77","144,27","139,57","140,48","141,57","120,57",4641,4591,0,0,6,0,36,1,6,1,"98,92",0,0,"0,13",0,"0,78","0,02","0,13","0,02"
2017,RJ,Municipal,2039,1525,1427,1423,"74,79","69,99","69,79","516,06","508,16","503,62","513,61","522,68","516,29","117,76","111,44","105,04","107,75","80,7",1525,1427,2,1,13,0,75,1,6,0,"93,57","0,13","0,07","0,85",0,"4,92","0,07","0,39",0
2017,RJ,Privada,34954,33239,32710,32684,"95,09","93,58","93,51","575,22",552,"557,34","599,87","648,16","587,6","137,8","135,45","131,55","133,47","109,88",33239,32637,0,4,89,0,468,3,29,9,"98,19",0,"0,01","0,27",0,"1,41","0,01","0,09","0,03"
